#ID_REF = 
#VALUE = Quantification
ID_REF	VALUE
7902290	3.13069
7911218	4.09426
8167457	6.2833
8114191	2.2433
7956159	4.12946
8068810	6.23906
8061094	2.64428
7932067	1.27994
7974483	7.01867
7920492	8.71371
7900365	7.40973
7988963	7.79785
8123961	5.32641
8099850	2.54136
8034344	2.74847
8084788	3.31143
7997942	4.40639
7961399	3.09724
7936552	3.78406
7950003	3.28498
7972912	5.18363
8153405	4.19293
8006592	4.88654
8138773	8.61656
8026217	6.25731
8013013	1.44738
7996772	5.36815
7910096	2.41391
7960900	5.10952
7915404	4.10704
8103106	5.99564
8071671	4.42127
7931553	6.19029
8036563	3.95709
8037728	5.10825
8121861	6.37331
8107646	3.80704
8110169	7.38087
8051135	4.55944
8098730	5.38886
8122440	6.89077
8074615	2.61867
7977657	9.16458
7920810	5.40346
8155200	3.0029
8071204	1.74564
8170027	3.31192
8158976	3.43831
8130934	1.99732
8168678	1.85982
8047419	5.01915
8150373	1.37387
8102210	2.53503
8007537	4.24475
8049016	8.36169
8009351	1.80341
8171284	3.47073
8088739	1.65552
8115287	3.11805
8034890	2.03536
8101585	2.48467
8139721	2.34355
8101376	8.76005
7983381	1.65702
8174189	1.54428
8045802	1.38316
8039440	6.1917
7999404	1.44504
7917008	1.41125
8100962	5.0541
8128133	6.66428
8058415	6.64554
8168458	4.30053
8135763	2.50156
8038367	4.20145
7960863	4.67446
7950671	6.75325
8074944	4.83558
8135497	4.71752
8097991	2.15152
8144239	6.04048
7898375	8.30497
7947268	3.68502
8032375	4.33712
8129377	1.49646
7937892	6.40612
7965675	3.32166
7999008	5.26717
7953390	3.5508
8064926	2.31059
8003210	4.93227
8133038	2.38964
8168729	2.286
7918255	6.66796
7906017	3.95703
8047659	4.87014
8031029	1.2775
8100001	4.23574
7981730	6.87795
8016444	3.11216
8158406	6.54802
8050869	2.73712
8000928	2.67652
8104378	5.92498
7940005	3.4817
8100574	1.25474
8017141	1.75865
8001535	1.80651
7948782	6.61099
8099541	6.06225
8142019	5.1756
8135197	2.99108
8116807	5.1432
8079037	7.57238
8017061	2.71299
7952339	4.92574
8163784	7.96653
8099591	1.8913
8177044	1.46216
8105862	5.2901
8144604	3.03229
8078227	6.67499
8087860	8.63696
8083136	6.77101
8151795	1.93701
8025868	4.83146
8069450	6.05269
7912164	1.72207
7997247	4.54494
7897227	3.33815
8157945	6.72651
8063458	1.98307
8058535	2.67867
8029188	5.45892
8052024	6.69241
7902754	2.13818
8149116	2.66429
7901073	7.34486
8135512	2.0666
8045931	2.26511
7940851	3.71517
8104307	4.71968
8060528	3.40926
8020814	4.52305
8019521	2.00175
7957611	3.6715
8077082	6.57746
8065607	5.31244
7982034	1.59029
8045275	2.75191
7954631	4.73945
8109802	7.5207
8003116	5.85591
8039759	4.99067
8000411	2.57614
7949172	5.98706
8114579	1.36769
8122740	3.34122
7917752	2.76441
8175589	2.02793
7983527	2.99228
8038048	4.48996
8177554	1.71056
8098498	2.04756
7977621	4.47707
7921121	6.85964
7916566	1.49194
7944718	1.68626
8008087	7.85017
7950391	6.97237
7948101	2.16298
8124158	1.37013
8102135	2.73576
8091097	2.0933
8109637	2.25405
7903028	1.91242
8168264	4.21979
8010499	4.53992
7965040	7.25711
8174201	2.91976
8158094	3.85074
8143441	2.99341
8084589	1.92529
7904137	7.78476
8040843	6.39424
8149733	7.08024
8110980	1.65021
7994858	5.92637
8176230	2.55299
8055992	3.17923
7956152	8.73003
7930213	4.17988
8091676	2.66413
8110841	7.40908
8067901	2.12192
8036636	8.24917
7990564	2.47505
7967418	2.53698
8033742	1.94183
8171087	4.39085
7965036	2.43066
7976830	2.0771
8023415	4.95712
7922669	6.19783
7897368	2.80692
8069855	1.86932
8144503	3.16342
7979042	2.26714
7930627	5.49826
8090193	5.31173
7955736	3.24792
8075059	1.9991
8045134	1.97351
8005435	5.8613
7954777	4.21616
7983638	2.04213
7990511	7.30757
8040386	7.81791
7937251	2.60579
8110585	2.54482
8133900	1.78144
8138956	1.1641
8149833	4.72552
8170965	5.01198
8097857	2.23233
7964183	3.18574
8063583	6.60386
7941976	6.89353
8119896	2.81811
7999909	4.64211
8170119	5.14076
7919047	1.86544
8132986	1.39871
8114363	1.71719
7912316	3.94023
8049689	7.45135
8117429	2.45446
8052620	2.72211
8077528	7.27209
7940185	1.90263
8170825	3.19331
8067303	5.26597
7955983	2.28139
8148003	2.55178
8017212	7.0794
8158568	4.82961
7931726	3.69253
7957835	1.7035
8062557	4.22497
7917080	5.48699
8004221	2.71667
7949904	7.62632
8063410	5.35741
7948982	2.44093
8093974	1.8559
8091318	1.88175
8035847	3.09093
8045793	2.28678
8051030	7.03228
7939967	1.37717
8171892	2.18732
8176482	2.44541
7990902	4.8666
7957560	4.51118
8083272	8.2599
7901336	7.37413
7994576	6.17882
8060314	1.74269
8124437	4.19293
7976783	4.67643
7962481	2.34395
8049083	4.24208
7922908	1.48761
7921420	2.15571
8001371	3.08562
7948042	1.61959
8101507	5.49826
8056829	7.37589
8177694	2.85252
8113707	1.48761
8020466	1.62126
7938329	2.5342
7912839	4.64981
8045287	4.67714
8025285	3.78365
8056716	7.71563
7998902	6.36651
8105878	5.7474
7990138	2.69191
7948904	4.09343
8114415	2.30404
7943191	1.81037
8038707	4.55015
7999435	3.33514
7928558	7.87473
7970150	2.15941
8060837	4.57313
7903935	2.32124
8144643	4.61026
8168553	1.5247
7946121	2.17762
7909730	2.42005
8019599	1.6986
8056005	5.88537
8105739	4.07708
8142747	4.09201
7986446	3.07041
8124726	5.74451
7982127	3.08507
8016300	4.67567
7938047	2.54511
8039884	3.21597
7936937	9.10998
8099805	1.75865
7944361	1.85982
8018352	5.21096
7972557	6.44606
8121712	2.88079
7968759	3.12065
8057677	3.73231
7996945	1.50397
7961626	1.65989
8009932	6.38756
8166730	10.7658
7995926	5.54394
7911339	6.80647
7917798	2.42159
8050441	5.3147
8025000	4.74419
7922474	5.18603
8117563	2.82082
7976648	6.96333
7974914	3.03212
8015169	2.44974
7955963	3.23405
8113445	6.12303
8145977	9.01123
7918811	2.39299
8031762	3.1897
7924443	4.13122
8179007	2.59662
8014334	2.02147
7974566	6.78694
8145702	3.98359
7966052	5.00251
8066212	2.7356
8154059	7.26496
8152092	1.89471
7908097	7.1506
8018982	6.6357
8078896	2.05206
7938652	3.59458
8070073	2.3854
8133176	7.95006
8150960	6.0143
7911444	5.94396
7951554	7.56884
7916493	8.33933
8134827	4.63324
8047078	8.1362
8085000	5.78881
7963739	2.34559
8156309	4.91653
8144414	4.53397
8122277	2.54752
8110666	2.93175
8162584	1.63408
8107798	2.0062
7923332	3.52973
7946008	2.0046
8054513	2.1376
8126007	1.54127
8151341	2.04756
8030782	7.23835
8029773	3.14631
8176624	7.44751
7962146	3.88936
8029301	4.52934
7947624	5.46358
8091863	2.20656
8098263	6.33269
8136893	3.86609
8126446	4.6319
8039533	2.63238
7935510	3.75684
8178211	6.85632
8109576	4.88936
8076704	1.71894
8024078	6.32521
7942123	7.2734
8049667	2.34755
8105311	3.58917
8090567	3.20758
8058195	1.26734
8051066	9.10904
7968658	4.95764
8100541	5.10351
8131098	4.26231
8126658	6.21102
8083704	4.42353
8020347	1.27719
8119765	4.201
7903803	8.40259
8057959	2.3246
8000369	1.54598
7998759	6.99187
8048014	5.61638
7927482	3.25752
8133108	1.77734
8073022	3.49495
8139228	4.40564
8168996	1.35993
8173009	5.37204
8117343	5.09394
8054834	3.10874
8100125	9.15207
8100015	3.2815
8079422	1.27318
7897737	7.13264
7949371	4.11999
8173245	2.79595
8062034	6.47155
8137781	3.3063
8162823	3.3208
7969414	4.87582
8056566	1.75505
8054862	7.33032
7903694	4.09994
8174322	3.01376
8047187	2.28025
8075705	5.84831
8032507	1.53007
7897632	3.4664
8113122	1.48166
8052585	2.13027
8020779	1.84037
7979886	4.74419
7953442	3.49003
8014969	5.93788
7960898	3.46789
8133119	2.1725
8142534	1.7253
8106250	3.41294
7972173	3.19442
7967620	11.1586
8086595	3.74458
8080306	4.28343
8018169	6.18236
8131666	5.0055
8097015	2.05842
8077270	2.04756
7980327	7.9685
7923119	5.78257
8152148	7.56282
8093858	3.27922
7899675	4.82435
8026868	9.02024
8168524	1.67208
8145122	4.47558
8111913	2.26736
8091550	4.1239
8076417	7.58923
7898337	9.22444
8148446	1.35855
7984802	3.6904
8048763	2.6726
7949898	4.57301
7944765	3.30143
8148662	4.83293
8079919	3.28654
7988380	4.90883
8129649	6.08392
8002181	4.57343
8138708	2.84681
8037231	1.9806
8176026	10.5545
7958305	2.16197
7991630	5.35051
8154100	3.5268
7903632	4.47865
8115948	4.16493
7904869	6.48979
7958711	2.16796
8026971	11.4178
7953166	3.53635
7999362	5.81261
8067978	11.1766
8117372	6.88346
8072705	3.6348
7979365	2.17469
7938078	2.57015
7925257	6.78331
7968962	2.22333
8162216	4.25692
7921449	2.36235
8104070	2.17762
7933999	4.90907
8032899	5.9367
8127177	2.47146
8077366	1.86892
8080926	9.5928
7911355	5.07938
8144498	4.40645
8052680	9.33955
7968835	5.42345
7951593	3.63779
8059413	8.18297
8026422	3.87493
8011823	2.01669
8043782	2.78781
7993195	4.47578
8133018	2.91579
8078091	5.86361
8095364	1.81779
7936089	2.6699
8114270	2.39741
8166438	2.06668
8132803	2.40363
8086216	2.13656
7923889	6.28283
8171006	7.18875
8096602	4.84221
8131709	4.96621
8012247	7.24034
7977511	6.45434
8138566	2.75045
7984380	2.6141
8140085	3.62358
8098165	3.99375
8011678	1.84102
7917503	5.83246
7938090	4.47564
8157933	6.29188
7970439	4.57436
8029136	4.57228
8000507	9.12874
8007797	8.26409
8092468	6.10107
8009727	6.79113
7976506	3.00854
8179322	8.80167
8040415	4.84132
8045455	7.79406
8042464	2.49916
8142098	5.2629
8130374	3.74592
8161242	4.70073
8062461	2.59426
8158424	7.49014
8120428	8.70683
7900409	2.03904
7921473	3.01062
8088369	4.61317
8000702	5.61494
7949553	3.66779
8083333	7.43122
8042701	5.46292
8009299	2.69132
8156060	5.77457
8133221	4.85215
8117834	7.40009
7940315	1.33535
8050472	1.37949
7914630	4.70876
8099897	6.5267
8018966	11.0109
8152115	2.80049
7954243	4.69742
8146633	2.68684
8097973	3.19048
8166817	3.52349
8045768	5.14841
8000600	4.84439
8159957	2.50727
8148467	6.40465
7962194	6.60104
7938059	2.23034
8023156	3.72559
8039409	5.05605
7932832	1.4488
8107066	7.48127
7951046	4.55681
8118622	3.83472
8047492	2.418
8035880	5.02924
7966345	7.35469
8121216	5.18726
7972923	3.07212
8020162	4.8051
8016482	3.38727
8081676	4.3262
8071276	4.5583
8043630	4.81978
7974687	1.4444
8080084	7.59472
7904166	3.26016
8137048	1.85982
7997128	4.80405
7924551	3.21903
7995655	6.79807
7919347	4.45303
8086181	1.58287
7942279	5.41512
8111327	1.67707
8036027	1.82568
8170097	8.28621
8138485	2.39029
7968734	3.19195
8087374	5.23666
8067248	4.15156
8029006	3.57228
8169291	1.96841
8109044	2.10303
8049530	4.86443
8000978	3.79716
7955469	6.29575
8164696	4.68955
7951217	6.92833
8127872	3.05975
8131203	1.98564
8073522	7.37996
8047286	5.11688
7899392	1.9434
8165808	2.83516
8162179	4.46997
8011009	1.85837
7971071	4.19293
8098021	2.16966
8087925	2.52712
7976744	7.53841
7968232	1.33633
8152512	2.04279
8148156	1.37217
8074541	6.61078
8095269	8.51789
8041826	6.64021
8015445	5.74954
8119243	1.76808
8135587	3.63088
8101701	2.66925
8095380	1.77763
8028514	8.77691
7967060	7.17798
8015163	1.6986
8149592	3.1863
7982024	1.34577
8173848	2.24818
8012953	6.01349
8171026	3.05188
8066668	6.6501
8053840	3.69041
8024829	6.14606
8168028	6.54756
8080973	6.44813
8083090	8.12115
7986004	4.40645
7992954	3.96123
8027938	2.65274
8104786	2.60386
8085676	2.20331
8147877	1.98404
7989937	2.73915
7935180	4.24635
8144995	4.38897
8092177	10.4934
8074969	6.07421
7900146	5.90869
8146122	8.11806
8000945	5.28287
7948918	2.89554
7953761	1.87869
8073293	2.8472
8150491	6.3504
7995787	3.23221
8007108	2.07229
7979033	6.23449
7969493	1.91728
8041540	1.56617
7911902	4.13683
7975645	5.72866
8072798	9.35789
8062685	2.48515
8178470	4.36919
8120833	3.08562
7954787	6.08875
8162249	2.31578
8071392	7.85719
8156160	5.75571
7961702	3.01941
8058855	5.21005
7982527	1.96084
7969488	6.10425
8142945	3.64093
7919747	4.18273
7941714	5.61668
8144953	6.88835
8035714	7.31685
8061382	1.77934
8072603	2.44607
8128109	1.63471
8033813	5.58725
7979551	7.59921
7904572	3.46027
7987916	5.70045
7898405	1.9339
8090446	1.60099
8042720	8.6758
8165538	4.64012
8154305	9.2663
8139083	3.51071
8015955	5.57886
8005117	4.01295
8115812	3.03965
7956795	6.51844
8102592	2.17166
8081198	1.55778
8075063	6.05731
8006788	6.16334
8162086	5.3673
8037222	2.71088
7997712	9.37735
8054486	2.12492
8049752	4.7438
8008130	1.506
7910099	7.17972
7939676	7.56014
8168412	1.72076
8078527	2.30879
8112174	5.68744
8102567	2.55978
7905598	6.31972
8172538	6.15182
8124742	6.14053
7984846	4.49165
7981283	6.90047
7953699	6.36187
7963698	6.46405
8158725	6.87221
7965064	8.67784
8179249	4.64237
8152477	7.60076
7923905	1.48156
8024204	6.40357
8166179	5.35051
8043456	1.7908
7973010	2.08446
7983991	6.66894
7973875	2.32218
8171001	5.53783
8078008	6.43561
8086536	1.81511
8138157	2.78205
8155246	2.93355
7908407	7.75108
7953835	3.08562
7921076	5.76635
8022020	1.92856
8117626	3.57366
7909011	4.3741
8148658	4.7557
7904482	7.74104
8071861	4.19293
8143708	5.74954
8091698	3.82273
8082289	5.35863
8005601	3.58803
7920244	5.62913
8101609	2.84465
8033789	5.23912
7957956	1.45608
8055484	1.20198
8061715	6.03071
8048234	10.3563
7997500	1.46035
8121193	2.84956
7986291	2.81892
7933073	4.85726
8065323	2.16834
7918365	6.26213
7939590	6.66037
7954729	6.25747
8093440	6.0342
8159850	2.34985
7944989	2.27555
7968798	4.42101
7927307	3.68222
7951207	9.04789
7903144	2.79152
8082075	7.9013
8030768	3.58946
7927694	2.15885
8046564	4.97507
8002941	2.66058
8156633	3.26161
8065254	9.31309
8015323	4.02854
8139794	1.75996
8094259	7.5931
7997520	6.38041
7980680	7.30944
7922266	3.44582
8154416	3.03238
7963479	2.69335
7997498	2.2668
8147000	2.37749
8153262	5.67702
8091809	3.83199
7915347	5.13935
8133360	2.96083
8131506	3.3225
8088092	6.37411
8157841	1.59319
8052526	7.86962
8010237	5.24794
7938588	1.47567
7917737	4.40821
7935474	6.75975
8141127	2.02332
8006690	6.96186
8137006	1.36164
8035456	7.07798
7956005	1.91223
8143437	3.14451
7990269	4.26909
7896863	3.88043
8025893	1.98114
8041763	6.07447
8005726	5.3615
8104654	3.83331
8063761	2.3891
7938975	1.94228
8070503	4.71336
8147992	2.63073
8153269	3.96132
8003621	5.52773
7925058	1.80223
8032789	4.93956
8002245	4.78518
8044415	4.08047
7981966	5.18019
8106960	1.37013
8053890	9.48848
8022870	3.38947
7908612	5.1747
8105040	2.14449
8015039	7.39806
8138920	3.54541
8085772	1.35375
7921773	5.45489
7969567	1.63433
7936284	7.96811
8108579	4.64029
7998666	3.39607
8114080	2.54239
8067167	5.19517
7946328	1.90726
8155883	8.6584
8130739	8.09092
8150974	1.38021
7929990	5.8258
7963970	3.45558
7960512	3.6979
8034130	4.09722
8027956	5.225
7921014	7.07241
7988465	1.60824
7945712	4.54861
7928218	7.91202
7916112	2.69259
8098714	5.79784
7919600	4.95952
8072242	7.07753
8173349	2.73756
7921442	1.68005
8013309	2.82662
7907370	5.32583
7910494	6.19909
8076819	3.07276
7921144	4.09319
8130817	2.79072
8098161	1.2473
8022277	4.89394
7946516	6.09447
8063785	3.04588
8009457	9.83142
8170811	1.62784
8028600	5.29356
7911659	3.0994
8022247	1.58424
8010841	4.40645
8064485	3.3257
8055261	8.02354
8138948	3.81048
7962250	6.3462
8098465	1.71306
8177229	2.75302
8047059	8.87822
8167165	7.68745
7976239	4.48951
8013525	1.3761
7899795	5.20894
8076747	6.3908
8011396	5.58771
8137931	3.90169
8161442	5.31113
8156098	2.23008
8128077	1.34436
7899841	4.19068
8035868	2.02676
8108301	1.57436
8163637	3.17327
7969914	1.80215
8158212	4.48445
8122816	2.35541
8055222	1.71208
8152819	2.41399
7977965	4.58343
8102560	2.06204
7956697	6.51233
8073929	5.0904
8174979	2.19719
8154227	2.51171
8054077	7.03471
8073992	5.73461
7930226	5.54707
8123989	7.41023
8073941	4.5148
7912252	2.36579
7954021	7.11756
8044643	1.95967
7900585	10.6895
7975354	3.77059
7982131	3.1763
7966026	3.81624
8150197	3.57331
8142852	8.02277
8137668	3.05132
8135661	1.86771
7973054	7.05924
8006345	6.94385
8138030	5.68613
8091562	5.52817
8101762	5.96743
7918847	5.05951
8161362	2.72277
8157941	5.7726
7936928	3.57444
7975222	1.64141
7968126	9.7135
8102730	4.6439
7980958	10.1247
8001918	3.97228
8076655	3.66222
7930162	6.96809
8034370	2.18139
7965484	3.95943
8156043	4.88754
8172478	6.46027
8129095	6.53161
8072924	2.60636
7984862	3.73855
7903401	2.09911
8025368	6.81386
7924465	3.44802
7942073	5.51262
8027701	6.90778
8024062	7.55155
8044499	7.5891
8014749	3.49687
8056327	1.70305
7977344	7.04949
7941890	4.54913
8166585	2.2039
7992756	1.90311
7911720	5.48972
8138613	6.13827
7975368	6.86097
8154209	2.49203
7951008	3.77031
8154870	3.72915
7952103	8.83832
8174340	4.53578
7981779	1.6372
7953518	6.03742
8154219	1.31045
8087547	3.42297
8176941	1.51884
7986383	4.95908
7929201	6.23544
7938687	5.85365
8092578	4.92668
8048120	6.61977
8121076	8.06946
8174592	1.53593
7941709	6.36525
8124695	4.19469
8170135	1.97416
8127658	4.58874
7929388	2.32251
7980742	2.08092
8123558	3.34582
8001392	1.57952
7955985	1.83855
7975613	2.41047
8068361	7.6098
7996654	2.59276
8158317	9.08481
8141016	1.80081
8115074	1.31837
8176648	5.54989
8006479	6.2529
8038839	4.18379
7909214	6.92251
8126086	3.88354
8037259	1.92793
7922807	2.90628
8141342	1.87057
8111255	2.23168
7939981	1.59939
8089606	2.33638
7923974	2.71347
8150599	7.10935
8060416	2.45632
7907964	1.36769
8131379	5.19892
7901314	3.39799
7915184	1.86902
8162254	4.16155
8029353	2.37894
8005683	1.49534
7910638	5.35747
8149097	1.86147
8097118	5.20601
7925757	3.02952
8052562	7.46861
7934066	1.54262
8032034	5.76898
8006900	4.03369
8140420	4.36047
7985871	3.27326
8081362	3.72588
7940372	8.75871
8050225	1.36149
8047228	5.14987
7946119	2.53846
8114536	4.97611
8078729	8.1786
8022514	4.84416
8081030	2.29791
8072659	8.29152
8174887	1.75142
7929649	7.48667
8004237	11.0468
8094101	4.1875
8089040	4.70675
7983298	4.83172
7906486	9.43255
8094717	1.62063
7952126	2.27083
7953675	2.554
8010354	7.97389
7930882	7.71402
8143463	2.53875
8030925	3.61927
8047223	4.36823
7937089	6.20637
8104570	4.88815
8086572	6.30696
8043100	11.3275
8002266	7.80773
8179950	4.81379
8144786	2.41827
8071147	5.52083
7959535	4.54404
8026568	3.35563
7905085	4.10323
8136181	1.68414
8132347	5.92493
8175311	2.68489
7932285	6.03938
8098752	2.17891
8135458	5.68418
7937363	4.71667
8149590	2.31416
8093230	7.2834
8123949	1.99264
8036787	4.26662
7953032	4.39515
8104504	1.41983
8159624	4.98844
8031522	4.33721
7899560	3.58894
8172656	1.95269
7941111	6.34812
8169158	4.01849
7998222	6.45294
8028206	2.10095
8176923	3.54329
8092514	5.87442
8084488	6.56401
8014679	4.47068
7988753	9.18966
8064502	6.46957
8062844	3.39448
8025476	2.21709
8088830	6.01905
8172914	7.81228
7954985	6.86954
8047854	7.11456
8143986	1.88894
8053278	2.78039
8131871	5.1726
